

*******************************************************************************
Ephemeris / WWW_USER Tue Apr 14 10:13:30 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Artemis II (spacecraft) (-1024) {source: Artemis_II_merged}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:58:33.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:54:22.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260413.p260710
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-APR-13. PREDICTS-> 2026-JUL-09
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2461136.342743055, A.D. 2026-Apr-05 20:13:33.0000, -1.201055673361862E+05, -3.395851714206081E+05, -3.139512253851007E+04, -6.540496941444446E-02, -6.865676951000748E-01, -6.191996889916154E-02,
2461136.353159722, A.D. 2026-Apr-05 20:28:33.0000, -1.201642528007631E+05, -3.402019140532123E+05, -3.145075258029769E+04, -6.500933489885675E-02, -6.839727517663031E-01, -6.170253945226795E-02,
2461136.363576389, A.D. 2026-Apr-05 20:43:33.0000, -1.202225880574065E+05, -3.408163246327630E+05, -3.150618745793818E+04, -6.462676201812058E-02, -6.813853383261051E-01, -6.148627139910412E-02,
2461136.373993055, A.D. 2026-Apr-05 20:58:33.0000, -1.202805849505660E+05, -3.414284098911511E+05, -3.156142821839113E+04, -6.425744998055329E-02, -6.788053543693866E-01, -6.127116858239903E-02,
2461136.384409722, A.D. 2026-Apr-05 21:13:33.0000, -1.203382555080723E+05, -3.420381764693161E+05, -3.161647591226023E+04, -6.390160721655029E-02, -6.762326988234491E-01, -6.105723531632218E-02,
2461136.394826389, A.D. 2026-Apr-05 21:28:33.0000, -1.203956119496363E+05, -3.426456309168476E+05, -3.167133159424637E+04, -6.355945171557639E-02, -6.736672692208181E-01, -6.084447634740217E-02,
2461136.405243055, A.D. 2026-Apr-05 21:43:33.0000, -1.204526666956421E+05, -3.432507796906964E+05, -3.172599632354503E+04, -6.323121150308204E-02, -6.711089621864004E-01, -6.063289692550117E-02,
2461136.415659722, A.D. 2026-Apr-05 21:58:33.0000, -1.205094323763620E+05, -3.438536291541514E+05, -3.178047116429385E+04, -6.291712505518059E-02, -6.685576729994069E-01, -6.042250279222952E-02,
2461136.426076389, A.D. 2026-Apr-05 22:13:33.0000, -1.205659218415766E+05, -3.444541855756207E+05, -3.183475718603005E+04, -6.261744177180262E-02, -6.660132955103895E-01, -6.021330020730287E-02,
2461136.436493055, A.D. 2026-Apr-05 22:28:33.0000, -1.206221481706276E+05, -3.450524551272790E+05, -3.188885546416423E+04, -6.233242247417763E-02, -6.634757219905765E-01, -6.000529596652723E-02,
2461136.446909722, A.D. 2026-Apr-05 22:43:33.0000, -1.206781246829314E+05, -3.456484438835732E+05, -3.194276708047302E+04, -6.206233993074540E-02, -6.609448429693368E-01, -5.979849742424051E-02,
2461136.457326389, A.D. 2026-Apr-05 22:58:33.0000, -1.207338649489802E+05, -3.462421578195790E+05, -3.199649312361129E+04, -6.180747941430870E-02, -6.584205470616135E-01, -5.959291251430626E-02,
2461136.467743055, A.D. 2026-Apr-05 23:13:33.0000, -1.207893828018590E+05, -3.468336028091965E+05, -3.205003468964313E+04, -6.156813929437126E-02, -6.559027207849777E-01, -5.938854977351951E-02,
2461136.478159722, A.D. 2026-Apr-05 23:28:33.0000, -1.208446923493125E+05, -3.474227846231731E+05, -3.210339288259730E+04, -6.134463166277142E-02, -6.533912483607552E-01, -5.918541836747598E-02,
2461136.488576389, A.D. 2026-Apr-05 23:43:33.0000, -1.208998079863920E+05, -3.480097089269435E+05, -3.215656881504385E+04, -6.113728300159930E-02, -6.508860115034892E-01, -5.898352811561983E-02,
2461136.498993055, A.D. 2026-Apr-05 23:58:33.0000, -1.209547444087218E+05, -3.485943812782732E+05, -3.220956360869571E+04, -6.094643489048540E-02, -6.483868891968688E-01, -5.878288952207253E-02,
2461136.509409722, A.D. 2026-Apr-06 00:13:33.0000, -1.210065245663052E+05, -3.491783388694809E+05, -3.226656968552113E+04, -6.071543217334463E-02, -6.459803307397587E-01, -5.872302929547579E-02,
2461136.519826389, A.D. 2026-Apr-06 00:28:33.0000, -1.210610966321014E+05, -3.497586017750078E+05, -3.231933062396318E+04, -6.055875974190667E-02, -6.434933508205984E-01, -5.852379956772680E-02,
2461136.530243055, A.D. 2026-Apr-06 00:43:33.0000, -1.211155359606744E+05, -3.503366282709231E+05, -3.237191329090162E+04, -6.042053864159674E-02, -6.410110979369853E-01, -5.832701174337368E-02,
2461136.540659722, A.D. 2026-Apr-06 00:58:33.0000, -1.211698585775517E+05, -3.509124243268421E+05, -3.242432002350027E+04, -6.029937356342908E-02, -6.385365866495734E-01, -5.813269045639666E-02,
2461136.551076389, A.D. 2026-Apr-06 01:13:33.0000, -1.212240802331077E+05, -3.514859955102423E+05, -3.247655260187518E+04, -6.019621900410371E-02, -6.360667580551800E-01, -5.793996266172746E-02,
2461136.561493055, A.D. 2026-Apr-06 01:28:33.0000, -1.212782168430334E+05, -3.520573466593840E+05, -3.252861231429348E+04, -6.011059468142387E-02, -6.336032287988306E-01, -5.774856124868277E-02,
2461136.571909722, A.D. 2026-Apr-06 01:43:33.0000, -1.213322855693565E+05, -3.526264822128329E+05, -3.258050053360060E+04, -6.004540567608238E-02, -6.311433314607935E-01, -5.755885753946799E-02,
2461136.582326389, A.D. 2026-Apr-06 01:58:33.0000, -1.213863045955677E+05, -3.531934063135113E+05, -3.263221871926426E+04, -6.000025983941070E-02, -6.286889163097661E-01, -5.737071705746999E-02,
2461136.592743055, A.D. 2026-Apr-06 02:13:33.0000, -1.214402922286309E+05, -3.537581238637490E+05, -3.268376829593049E+04, -5.997574021311379E-02, -6.262398569436307E-01, -5.718417990163402E-02,
2461136.603159722, A.D. 2026-Apr-06 02:28:33.0000, -1.214942672496396E+05, -3.543206396591081E+05, -3.273515057394333E+04, -5.997226108315648E-02, -6.237960591305396E-01, -5.699878629675245E-02,
2461136.613576389, A.D. 2026-Apr-06 02:43:33.0000, -1.215482487229085E+05, -3.548809574618743E+05, -3.278636673354504E+04, -5.999017371445496E-02, -6.213551501609411E-01, -5.681511800407973E-02,
2461136.623993055, A.D. 2026-Apr-06 02:58:33.0000, -1.216022561625862E+05, -3.554390799215530E+05, -3.283741815879726E+04, -6.002985637793967E-02, -6.189177473809707E-01, -5.663269440192786E-02,
2461136.634409722, A.D. 2026-Apr-06 03:13:33.0000, -1.216554155855444E+05, -3.559953287558528E+05, -3.288690955615773E+04, -5.849446757820261E-02, -6.170529138363378E-01, -5.395518064660537E-02,
2461136.644826389, A.D. 2026-Apr-06 03:28:33.0000, -1.217080973113316E+05, -3.565495823804556E+05, -3.293538826126525E+04, -5.857993955411585E-02, -6.146224834804738E-01, -5.377553056585782E-02,
2461136.655243055, A.D. 2026-Apr-06 03:43:33.0000, -1.217608666887568E+05, -3.571016505572000E+05, -3.298370596510055E+04, -5.868941364511202E-02, -6.121964092162762E-01, -5.359741979470012E-02,
2461136.665659722, A.D. 2026-Apr-06 03:58:33.0000, -1.218137457101813E+05, -3.576515371669942E+05, -3.303186408742136E+04, -5.882373053396083E-02, -6.097745254539741E-01, -5.342091433682800E-02,
2461136.676076389, A.D. 2026-Apr-06 04:13:33.0000, -1.218667570990156E+05, -3.581992458674454E+05, -3.307986409454347E+04, -5.898365931100100E-02, -6.073564489962173E-01, -5.324604684495904E-02,
2461136.686493055, A.D. 2026-Apr-06 04:28:33.0000, -1.219199241201277E+05, -3.587447795019337E+05, -3.312770742879590E+04, -5.916968778270369E-02, -6.049409044534887E-01, -5.307274845014265E-02,
2461136.696909722, A.D. 2026-Apr-06 04:43:33.0000, -1.219732661448488E+05, -3.592881428572651E+05, -3.317539494252673E+04, -5.938278316362483E-02, -6.025279416497156E-01, -5.290109243454699E-02,
2461136.707326389, A.D. 2026-Apr-06 04:58:33.0000, -1.220268169903870E+05, -3.598293330204585E+05, -3.322292930218874E+04, -5.962380146939632E-02, -6.001171459733358E-01, -5.273110402090236E-02,
2461136.717743055, A.D. 2026-Apr-06 05:13:33.0000, -1.220805976424313E+05, -3.603683542579211E+05, -3.327031142918316E+04, -5.989369170171482E-02, -5.977082530639639E-01, -5.256282570162524E-02,
2461136.728159722, A.D. 2026-Apr-06 05:28:33.0000, -1.221346347131717E+05, -3.609052087230190E+05, -3.331754296993888E+04, -6.019379535803471E-02, -5.953021076994121E-01, -5.239652126635141E-02,
2461136.738576389, A.D. 2026-Apr-06 05:43:33.0000, -1.221889559329729E+05, -3.614398986409791E+05, -3.336462573943438E+04, -6.052563266310765E-02, -5.928977898297668E-01, -5.223215842462592E-02,
2461136.748993055, A.D. 2026-Apr-06 05:58:33.0000, -1.222435905783616E+05, -3.619724249744512E+05, -3.341156140937081E+04, -6.088996520662958E-02, -5.904942912907840E-01, -5.206966564407839E-02,
2461136.759409722, A.D. 2026-Apr-06 06:13:33.0000, -1.222985676294778E+05, -3.625027888147974E+05, -3.345835170258864E+04, -6.128684936585306E-02, -5.880922141224287E-01, -5.190910161797088E-02,
2461136.769826389, A.D. 2026-Apr-06 06:28:33.0000, -1.223539164831476E+05, -3.630309921453600E+05, -3.350499828857278E+04, -6.171477283573890E-02, -5.856954243147530E-01, -5.174996488578962E-02,
2461136.780243055, A.D. 2026-Apr-06 06:43:33.0000, -1.224096669800621E+05, -3.635570385127716E+05, -3.355150225982681E+04, -6.218174343240439E-02, -5.832960566389390E-01, -5.159250049208502E-02,
2461136.790659722, A.D. 2026-Apr-06 06:58:33.0000, -1.224658546909970E+05, -3.640809251476579E+05, -3.359786555320484E+04, -6.268625108028444E-02, -5.808962657925945E-01, -5.143726137380131E-02,
2461136.801076389, A.D. 2026-Apr-06 07:13:33.0000, -1.225225138537087E+05, -3.646026515474812E+05, -3.364408993868915E+04, -6.322956730440404E-02, -5.784955749453469E-01, -5.128395881482092E-02,
2461136.811493055, A.D. 2026-Apr-06 07:28:33.0000, -1.225796799950711E+05, -3.651222168879582E+05, -3.369017751026379E+04, -6.381372093408311E-02, -5.760934038246697E-01, -5.113307702710224E-02,
2461136.821909722, A.D. 2026-Apr-06 07:43:33.0000, -1.226373915038526E+05, -3.656396188592465E+05, -3.373613003211096E+04, -6.444118789206178E-02, -5.736884108652580E-01, -5.098402479061262E-02,
2461136.832326389, A.D. 2026-Apr-06 07:58:33.0000, -1.226956873588931E+05, -3.661548551559114E+05, -3.378194954739820E+04, -6.511215590762001E-02, -5.712808951323527E-01, -5.083753648696140E-02,
2461136.842743055, A.D. 2026-Apr-06 08:13:33.0000, -1.227546062535547E+05, -3.666679241789007E+05, -3.382763834392180E+04, -6.582644729948253E-02, -5.688719410120000E-01, -5.069353662456844E-02,
2461136.853159722, A.D. 2026-Apr-06 08:28:33.0000, -1.228141890582660E+05, -3.671788237040686E+05, -3.387319882444364E+04, -6.658794381174056E-02, -5.664595497827162E-01, -5.055227233037365E-02,
2461136.863576389, A.D. 2026-Apr-06 08:43:33.0000, -1.228744794094915E+05, -3.676875500274978E+05, -3.391863318253850E+04, -6.739903525032913E-02, -5.640426006208588E-01, -5.041341121854540E-02,
2461136.873993055, A.D. 2026-Apr-06 08:58:33.0000, -1.229355227064024E+05, -3.681940989851732E+05, -3.396394393097830E+04, -6.826163398605013E-02, -5.616206998235670E-01, -5.027746923985807E-02,
2461136.884409722, A.D. 2026-Apr-06 09:13:33.0000, -1.229973665826796E+05, -3.686984654538272E+05, -3.400913343450706E+04, -6.917841192816519E-02, -5.591925995956178E-01, -5.014412686648770E-02,
2461136.894826389, A.D. 2026-Apr-06 09:28:33.0000, -1.230600606987992E+05, -3.692006437298898E+05, -3.405420438855111E+04, -7.015158571577973E-02, -5.567577655255712E-01, -5.001391323613133E-02,
2461136.905243055, A.D. 2026-Apr-06 09:43:33.0000, -1.231236572343368E+05, -3.697006270171667E+05, -3.409915935283489E+04, -7.118415689866958E-02, -5.543147938845396E-01, -4.988652310579597E-02,
2461136.915659722, A.D. 2026-Apr-06 09:58:33.0000, -1.231882107043557E+05, -3.701984077910013E+05, -3.414400123115856E+04, -7.227869909139514E-02, -5.518629767549491E-01, -4.976250110472510E-02,
2461136.926076389, A.D. 2026-Apr-06 10:13:33.0000, -1.232537784784960E+05, -3.706939772695813E+05, -3.418873280616287E+04, -7.343860153393832E-02, -5.494007175952735E-01, -4.964155878497678E-02,
2461136.936493055, A.D. 2026-Apr-06 10:28:33.0000, -1.233204206250457E+05, -3.711873257591528E+05, -3.423335722030075E+04, -7.466685880844823E-02, -5.469270933827607E-01, -4.952425901083921E-02,
2461136.946909722, A.D. 2026-Apr-06 10:43:33.0000, -1.233882004623108E+05, -3.716784421043655E+05, -3.427787751196792E+04, -7.596731847282695E-02, -5.444402677146033E-01, -4.941033313740312E-02,
2461136.957326389, A.D. 2026-Apr-06 10:58:33.0000, -1.234571844380483E+05, -3.721673140094462E+05, -3.432229709798722E+04, -7.734347413568149E-02, -5.419390491145430E-01, -4.930036557587048E-02,
2461136.967743055, A.D. 2026-Apr-06 11:13:33.0000, -1.235274427190478E+05, -3.726539274613268E+05, -3.436661931133913E+04, -7.879971806000394E-02, -5.394213006889580E-01, -4.919411113503189E-02,
2461136.978159722, A.D. 2026-Apr-06 11:28:33.0000, -1.235990491139214E+05, -3.731382670197216E+05, -3.441084788548843E+04, -8.034013862282383E-02, -5.368854934389271E-01, -4.909217980862163E-02,
2461136.988576389, A.D. 2026-Apr-06 11:43:33.0000, -1.236720817107882E+05, -3.736203152049799E+05, -3.445498649412327E+04, -8.196977905698685E-02, -5.343291111139975E-01, -4.899435432339974E-02,
2461136.998993055, A.D. 2026-Apr-06 11:58:33.0000, -1.237466228522096E+05, -3.741000527473752E+05, -3.449903923767699E+04, -8.369344062417357E-02, -5.317501969206606E-01, -4.890127520559065E-02,
2461137.009409722, A.D. 2026-Apr-06 12:13:33.0000, -1.238227598332612E+05, -3.745774579287114E+05, -3.454301018558108E+04, -8.551694901350843E-02, -5.291457516723183E-01, -4.881275859166095E-02,
2461137.019826389, A.D. 2026-Apr-06 12:28:33.0000, -1.239005849414978E+05, -3.750525067778691E+05, -3.458690386550667E+04, -8.744596496200716E-02, -5.265132716254506E-01, -4.872948164606691E-02,
2461137.030243055, A.D. 2026-Apr-06 12:43:33.0000, -1.239801962284135E+05, -3.755251723507763E+05, -3.463072480864686E+04, -8.948726028302979E-02, -5.238491372282441E-01, -4.865130070704016E-02,
2461137.040659722, A.D. 2026-Apr-06 12:58:33.0000, -1.240616976324233E+05, -3.759954248545629E+05, -3.467447804241269E+04, -9.164753820261971E-02, -5.211501388450364E-01, -4.857893714757774E-02,
2461137.051076389, A.D. 2026-Apr-06 13:13:33.0000, -1.241451998421042E+05, -3.764632308448241E+05, -3.471816863947740E+04, -9.393472160155802E-02, -5.184118522235717E-01, -4.851229594997797E-02,
2461137.061493055, A.D. 2026-Apr-06 13:28:33.0000, -1.242308205218978E+05, -3.769285532533133E+05, -3.476180221470303E+04, -9.635678602088721E-02, -5.156301474238125E-01, -4.845215212639872E-02,
2461137.071909722, A.D. 2026-Apr-06 13:43:33.0000, -1.243186852923991E+05, -3.773913504731438E+05, -3.480538447895242E+04, -9.892306349759719E-02, -5.127995453482630E-01, -4.839846984276372E-02,
2461137.082326389, A.D. 2026-Apr-06 13:58:33.0000, -1.244089280860864E+05, -3.778515762548884E+05, -3.484892174131845E+04, -1.016430920966430E-01, -5.099147030031959E-01, -4.835208954585790E-02,
2461137.092743055, A.D. 2026-Apr-06 14:13:33.0000, -1.245016922736295E+05, -3.783091786375082E+05, -3.489242046881287E+04, -1.045279397216796E-01, -5.069687427357537E-01, -4.831304778870296E-02,
2461137.103159722, A.D. 2026-Apr-06 14:28:33.0000, -1.245971311861461E+05, -3.787640996627253E+05, -3.493588779531527E+04, -1.075890751687753E-01, -5.039547035985102E-01, -4.828226524663484E-02,
2461137.113576389, A.D. 2026-Apr-06 14:43:33.0000, -1.246954094281895E+05, -3.792162740912616E+05, -3.497933108869006E+04, -1.108397175547347E-01, -5.008638307545292E-01, -4.825986743193364E-02,
2461137.123993055, A.D. 2026-Apr-06 14:58:33.0000, -1.247967035186058E+05, -3.796656289781483E+05, -3.502275859253752E+04, -1.142934656688083E-01, -4.976873203114695E-01, -4.824724177241102E-02,
2461137.134409722, A.D. 2026-Apr-06 15:13:33.0000, -1.249012033892672E+05, -3.801120821529655E+05, -3.506617907476737E+04, -1.179663627715392E-01, -4.944136812798538E-01, -4.824442729066475E-02,
2461137.144826389, A.D. 2026-Apr-06 15:28:33.0000, -1.250091138481670E+05, -3.805555407283546E+05, -3.510960172400740E+04, -1.218755544234069E-01, -4.910304169365260E-01, -4.825218313856613E-02,
2461137.155243055, A.D. 2026-Apr-06 15:43:33.0000, -1.251206559593491E+05, -3.809958996526781E+05, -3.515303644650776E+04, -1.260400485931434E-01, -4.875228805504609E-01, -4.827148616220797E-02,
2461137.165659722, A.D. 2026-Apr-06 15:58:33.0000, -1.252360687933941E+05, -3.814330396293638E+05, -3.519649412374114E+04, -1.304807966769108E-01, -4.838743102763533E-01, -4.830325713745823E-02,
2461137.176076389, A.D. 2026-Apr-06 16:13:33.0000, -1.253556111719460E+05, -3.818668253976607E+05, -3.523998625597611E+04, -1.352208722274180E-01, -4.800656056626027E-01, -4.834822060192301E-02,
2461137.186493055, A.D. 2026-Apr-06 16:28:33.0000, -1.254795638327880E+05, -3.822971029400883E+05, -3.528352518444663E+04, -1.402859213071023E-01, -4.760741924577927E-01, -4.840743361240771E-02,
2461137.196909722, A.D. 2026-Apr-06 16:43:33.0000, -1.256082318258309E+05, -3.827236962502128E+05, -3.532712424944169E+04, -1.457043751951900E-01, -4.718736634452143E-01, -4.848206100061705E-02,
2461137.207326389, A.D. 2026-Apr-06 16:58:33.0000, -1.257419465699435E+05, -3.831464044757352E+05, -3.537079759028583E+04, -1.515049333163321E-01, -4.674374677666915E-01, -4.857193845408547E-02,
2461137.217743055, A.D. 2026-Apr-06 17:13:33.0000, -1.258810682521473E+05, -3.835649982166993E+05, -3.541455997562970E+04, -1.577278459268096E-01, -4.627207274395916E-01, -4.868116049190102E-02,
2461137.228159722, A.D. 2026-Apr-06 17:28:33.0000, -1.260259942928365E+05, -3.839792058079198E+05, -3.545842957368004E+04, -1.644099233645644E-01, -4.576832153476522E-01, -4.881026100496957E-02,
2461137.238576389, A.D. 2026-Apr-06 17:43:33.0000, -1.261808785563014E+05, -3.843885395622541E+05, -3.549063224127225E+04, -1.716844877999733E-01, -4.522516092257874E-01, -4.875668776937817E-02,
2461137.248993055, A.D. 2026-Apr-06 17:58:33.0000, -1.263388326781550E+05, -3.847929707713368E+05, -3.553459099903659E+04, -1.794204575184101E-01, -4.464063483307358E-01, -4.893358741974060E-02,
2461137.259409722, A.D. 2026-Apr-06 18:13:33.0000, -1.265040158615827E+05, -3.851919187263356E+05, -3.557872048893748E+04, -1.877581975200016E-01, -4.400530331643601E-01, -4.913646041358061E-02,
2461137.269826389, A.D. 2026-Apr-06 18:28:33.0000, -1.266769950844738E+05, -3.855848870907217E+05, -3.562304510513283E+04, -1.967549336390918E-01, -4.331019497612492E-01, -4.936759624734280E-02,
2461137.280243055, A.D. 2026-Apr-06 18:43:33.0000, -1.268583909924498E+05, -3.859712904907658E+05, -3.566759137114804E+04, -2.064726450088384E-01, -4.254442613117415E-01, -4.962943220614527E-02,
2461137.290659722, A.D. 2026-Apr-06 18:58:33.0000, -1.270488819443122E+05, -3.863504352897285E+05, -3.571238805487222E+04, -2.169774490346107E-01, -4.169473537114839E-01, -4.992450823408487E-02,
2461137.301076389, A.D. 2026-Apr-06 19:13:33.0000, -1.272492071866247E+05, -3.867214956615528E+05, -3.575746622656431E+04, -2.283382180073171E-01, -4.074490044399152E-01, -5.025538232941323E-02,
2461137.311493055, A.D. 2026-Apr-06 19:28:33.0000, -1.274601682673831E+05, -3.870834837967501E+05, -3.580285921483353E+04, -2.406239519376895E-01, -3.967501344046277E-01, -5.062448383047433E-02,
2461137.321909722, A.D. 2026-Apr-06 19:43:33.0000, -1.276826272630016E+05, -3.874352128642139E+05, -3.584860239030299E+04, -2.538991749139746E-01, -3.846059285411802E-01, -5.103387025428643E-02,
2461137.332326389, A.D. 2026-Apr-06 19:58:33.0000, -1.279174995736401E+05, -3.877752512048812E+05, -3.589473266860636E+04, -2.682162437272465E-01, -3.707152338409115E-01, -5.148483648068522E-02,
2461137.342743055, A.D. 2026-Apr-06 20:13:33.0000, -1.281657378135087E+05, -3.881018662757772E+05, -3.594128756827151E+04, -2.836029220835282E-01, -3.547084667804353E-01, -5.197730172803829E-02,
2461137.353159722, A.D. 2026-Apr-06 20:28:33.0000, -1.284283015351518E+05, -3.884129573522946E+05, -3.598830357895358E+04, -3.000428675608504E-01, -3.361349701615993E-01, -5.250886979089717E-02,
2461137.363576389, A.D. 2026-Apr-06 20:43:33.0000, -1.287061050522217E+05, -3.887059774114232E+05, -3.603581348730123E+04, -3.174458883998691E-01, -3.144521785418780E-01, -5.307342778101630E-02,
2461137.373993055, A.D. 2026-Apr-06 20:58:33.0000, -1.289999324967071E+05, -3.889778477911234E+05, -3.608384217600292E+04, -3.356042425925321E-01, -2.890215212211801E-01, -5.365912955118451E-02,
2461137.384409722, A.D. 2026-Apr-06 21:13:33.0000, -1.293103059896339E+05, -3.892248754567479E+05, -3.613240028497073E+04, -3.541317632414371E-01, -2.591203187309525E-01, -5.424565110964916E-02,
2461137.394826389, A.D. 2026-Apr-06 21:28:33.0000, -1.296372911151294E+05, -3.894426937052459E+05, -3.618147508626210E+04, -3.723859817076834E-01, -2.239851457501335E-01, -5.480078141616541E-02,
2461137.405243055, A.D. 2026-Apr-06 21:43:33.0000, -1.299802277106243E+05, -3.896262641948620E+05, -3.623101816124792E+04, -3.893829125769542E-01, -1.829088887220674E-01, -5.527687201430827E-02,
2461137.415659722, A.D. 2026-Apr-06 21:58:33.0000, -1.303373905200222E+05, -3.897699996949065E+05, -3.628093030382384E+04, -4.037334212906887E-01, -1.354154092979417E-01, -5.560855675219390E-02,
2461137.426076389, A.D. 2026-Apr-06 22:13:33.0000, -1.307056227151417E+05, -3.898680832418780E+05, -3.633104589389174E+04, -4.136586477373935E-01, -8.151972193686408E-02, -5.571440243722892E-02,
2461137.436493055, A.D. 2026-Apr-06 22:28:33.0000, -1.310800487055507E+05, -3.899150468446914E+05, -3.638112184404689E+04, -4.171643112115316E-01, -2.203108421291315E-02, -5.550599150881302E-02,
2461137.446909722, A.D. 2026-Apr-06 22:43:33.0000, -1.314540391207349E+05, -3.899065977925061E+05, -3.643083899340604E+04, -4.124296534831207E-01,  4.122864707683072E-02, -5.490652629246962E-02,
2461137.457326389, A.D. 2026-Apr-06 22:58:33.0000, -1.318196071020205E+05, -3.898405315426360E+05, -3.647982356698671E+04, -3.983530733798631E-01,  1.054829770477978E-01, -5.387560435844401E-02,
2461137.467743055, A.D. 2026-Apr-06 23:13:33.0000, -1.321682858513704E+05, -3.897174145009017E+05, -3.652768983644267E+04, -3.750259883873039E-01,  1.674588952010803E-01, -5.242925222807843E-02,
2461137.478159722, A.D. 2026-Apr-06 23:28:33.0000, -1.324922868880840E+05, -3.895407068983982E+05, -3.657409359979947E+04, -3.438412624173856E-01,  2.241294525255091E-01, -5.064219181839050E-02,
2461137.488576389, A.D. 2026-Apr-06 23:43:33.0000, -1.327855382106288E+05, -3.893162168076552E+05, -3.661877773223136E+04, -3.071262103880228E-01,  2.733913091724856E-01, -4.862857562262279E-02,
2461137.498993055, A.D. 2026-Apr-06 23:58:33.0000, -1.330442440408433E+05, -3.890511028190322E+05, -3.666159419296795E+04, -2.675002333755624E-01,  3.143555944362308E-01, -4.651152021596905E-02,
2461137.509409722, A.D. 2026-Apr-07 00:13:33.0000, -1.332668709281003E+05, -3.887528179546722E+05, -3.670249955568759E+04, -2.272941194186318E-01,  3.472055090958897E-01, -4.439703754131466E-02,
2461137.519826389, A.D. 2026-Apr-07 00:28:33.0000, -1.334537252581647E+05, -3.884283075592076E+05, -3.674153275488518E+04, -1.882386051415039E-01,  3.728161100908419E-01, -4.236115744232709E-02,
2461137.530243055, A.D. 2026-Apr-07 00:43:33.0000, -1.336063769632374E+05, -3.880835677964537E+05, -3.677878710069362E+04, -1.514203363333705E-01,  3.923641716234027E-01, -4.044932869069788E-02,
2461137.540659722, A.D. 2026-Apr-07 00:58:33.0000, -1.337271229488121E+05, -3.877235092372689E+05, -3.681438522014482E+04, -1.173932690709743E-01,  4.070503850564527E-01, -3.868252696784895E-02,
2461137.551076389, A.D. 2026-Apr-07 01:13:33.0000, -1.338185781648658E+05, -3.873520112428222E+05, -3.684846053399373E+04, -8.633631335509695E-02,  4.179499002853799E-01, -3.706501527485763E-02,
2461137.561493055, A.D. 2026-Apr-07 01:28:33.0000, -1.338834043143683E+05, -3.869720652890828E+05, -3.688114535907560E+04, -5.819524519297161E-02,  4.259569998247107E-01, -3.559104234783489E-02,
2461137.571909722, A.D. 2026-Apr-07 01:43:33.0000, -1.339241502919616E+05, -3.865859412597262E+05, -3.691256420873167E+04, -3.278795117441675E-02,  4.317833452885904E-01, -3.424966636471641E-02,
2461137.582326389, A.D. 2026-Apr-07 01:58:33.0000, -1.339431707079543E+05, -3.861953427803830E+05, -3.694283062848559E+04, -9.873784052145399E-03,  4.359802887480436E-01, -3.302785080638129E-02,
2461137.592743055, A.D. 2026-Apr-07 02:13:33.0000, -1.339425937968234E+05, -3.858015384279368E+05, -3.697204620550646E+04,  1.080446764587197E-02,  4.389681981697359E-01, -3.191227778666050E-02,
2461137.603159722, A.D. 2026-Apr-07 02:28:33.0000, -1.339243181131076E+05, -3.854054666727586E+05, -3.700030079947249E+04,  2.949725613897343E-02,  4.410646710431622E-01, -3.089031347099214E-02,
2461137.613576389, A.D. 2026-Apr-07 02:43:33.0000, -1.338900245269803E+05, -3.850078172130955E+05, -3.702767338837564E+04,  4.643662039861856E-02,  4.425085313873433E-01, -2.995045442640265E-02,
2461137.623993055, A.D. 2026-Apr-07 02:58:33.0000, -1.338411953199090E+05, -3.846090928865761E+05, -3.705423316874594E+04,  6.183142972565074E-02,  4.434790124867941E-01, -2.908247554774998E-02,
2461137.634409722, A.D. 2026-Apr-07 03:13:33.0000, -1.337791356500932E+05, -3.842096563340179E+05, -3.708004070880596E+04,  7.586648121356486E-02,  4.441105751834546E-01, -2.827741740957304E-02,
2461137.644826389, A.D. 2026-Apr-07 03:28:33.0000, -1.337049948232752E+05, -3.838097650032089E+05, -3.710514905025877E+04,  8.870360162847526E-02,  4.445041355262874E-01, -2.752749490297632E-02,
2461137.655243055, A.D. 2026-Apr-07 03:43:33.0000, -1.336197860953443E+05, -3.834095973673749E+05, -3.712960471082816E+04,  1.004836751114541E-01,  4.447354829040745E-01, -2.682597370218079E-02,
2461137.665659722, A.D. 2026-Apr-07 03:58:33.0000, -1.335244044727728E+05, -3.830092725747746E+05, -3.715344857117377E+04,  1.113289921295440E-01,  4.448615599890854E-01, -2.616703981477528E-02,
